"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1850",NA,NA,NA,"67.8896","RothC","5_52","5","5","2"
"1851",NA,NA,NA,"69.4934","RothC","5_52","5","5","2"
"1852",NA,NA,NA,"67.3445","RothC","5_52","5","5","2"
"1853",NA,NA,NA,"65.8752","RothC","5_52","5","5","2"
"1854",NA,NA,NA,"64.6775","RothC","5_52","5","5","2"
"1855",NA,NA,NA,"63.5599","RothC","5_52","5","5","2"
"1856",NA,NA,NA,"62.5877","RothC","5_52","5","5","2"
"1857",NA,NA,NA,"61.6036","RothC","5_52","5","5","2"
"1858",NA,NA,NA,"60.8053","RothC","5_52","5","5","2"
"1859",NA,NA,NA,"60.0471","RothC","5_52","5","5","2"
"1860",NA,NA,NA,"59.4288","RothC","5_52","5","5","2"
"1861",NA,NA,NA,"58.7944","RothC","5_52","5","5","2"
"1862",NA,NA,NA,"58.1374","RothC","5_52","5","5","2"
"1863",NA,NA,NA,"57.619","RothC","5_52","5","5","2"
"1864",NA,NA,NA,"57.0493","RothC","5_52","5","5","2"
"1865",NA,NA,NA,"56.4825","RothC","5_52","5","5","2"
"1866",NA,NA,NA,"55.995","RothC","5_52","5","5","2"
"1867",NA,NA,NA,"55.605","RothC","5_52","5","5","2"
"1868",NA,NA,NA,"55.2287","RothC","5_52","5","5","2"
"1869",NA,NA,NA,"54.8395","RothC","5_52","5","5","2"
"1870",NA,NA,NA,"54.4271","RothC","5_52","5","5","2"
"1871",NA,NA,NA,"54.1142","RothC","5_52","5","5","2"
"1872",NA,NA,NA,"53.7645","RothC","5_52","5","5","2"
"1873",NA,NA,NA,"53.4232","RothC","5_52","5","5","2"
"1874",NA,NA,NA,"53.0282","RothC","5_52","5","5","2"
"1875",NA,NA,NA,"52.5804","RothC","5_52","5","5","2"
"1876",NA,NA,NA,"52.2027","RothC","5_52","5","5","2"
"1877",NA,NA,NA,"51.8473","RothC","5_52","5","5","2"
"1878",NA,NA,NA,"51.5721","RothC","5_52","5","5","2"
"1879",NA,NA,NA,"51.2506","RothC","5_52","5","5","2"
"1880",NA,NA,NA,"50.9399","RothC","5_52","5","5","2"
"1881",NA,NA,NA,"50.5468","RothC","5_52","5","5","2"
"1882",NA,NA,NA,"50.2326","RothC","5_52","5","5","2"
"1883",NA,NA,NA,"49.8569","RothC","5_52","5","5","2"
"1884",NA,NA,NA,"49.5084","RothC","5_52","5","5","2"
"1885",NA,NA,NA,"49.1505","RothC","5_52","5","5","2"
"1886",NA,NA,NA,"48.8008","RothC","5_52","5","5","2"
"1887",NA,NA,NA,"48.5015","RothC","5_52","5","5","2"
"1888",NA,NA,NA,"48.1669","RothC","5_52","5","5","2"
"1889",NA,NA,NA,"47.8049","RothC","5_52","5","5","2"
"1890",NA,NA,NA,"47.5043","RothC","5_52","5","5","2"
"1891",NA,NA,NA,"47.1971","RothC","5_52","5","5","2"
"1892",NA,NA,NA,"46.8618","RothC","5_52","5","5","2"
"1893",NA,NA,NA,"46.5442","RothC","5_52","5","5","2"
"1894",NA,NA,NA,"46.2334","RothC","5_52","5","5","2"
"1895",NA,NA,NA,"45.9213","RothC","5_52","5","5","2"
"1896",NA,NA,NA,"45.61","RothC","5_52","5","5","2"
"1897",NA,NA,NA,"45.2969","RothC","5_52","5","5","2"
"1898",NA,NA,NA,"44.9777","RothC","5_52","5","5","2"
"1899",NA,NA,NA,"44.6879","RothC","5_52","5","5","2"
"1900",NA,NA,NA,"44.442","RothC","5_52","5","5","2"
"1901",NA,NA,NA,"44.2259","RothC","5_52","5","5","2"
"1902",NA,NA,NA,"43.9952","RothC","5_52","5","5","2"
"1903",NA,NA,NA,"43.7603","RothC","5_52","5","5","2"
"1904",NA,NA,NA,"43.5388","RothC","5_52","5","5","2"
"1905",NA,NA,NA,"43.3173","RothC","5_52","5","5","2"
"1906",NA,NA,NA,"43.1337","RothC","5_52","5","5","2"
"1907",NA,NA,NA,"42.9117","RothC","5_52","5","5","2"
"1908",NA,NA,NA,"42.7158","RothC","5_52","5","5","2"
"1909",NA,NA,NA,"42.4812","RothC","5_52","5","5","2"
"1910",NA,NA,NA,"42.2646","RothC","5_52","5","5","2"
"1911",NA,NA,NA,"42.0262","RothC","5_52","5","5","2"
"1912",NA,NA,NA,"41.8173","RothC","5_52","5","5","2"
"1913",NA,NA,NA,"41.5896","RothC","5_52","5","5","2"
"1914",NA,NA,NA,"41.3676","RothC","5_52","5","5","2"
"1915",NA,NA,NA,"41.1854","RothC","5_52","5","5","2"
"1916",NA,NA,NA,"40.9809","RothC","5_52","5","5","2"
"1917",NA,NA,NA,"40.7474","RothC","5_52","5","5","2"
"1918",NA,NA,NA,"40.5591","RothC","5_52","5","5","2"
"1919",NA,NA,NA,"40.3682","RothC","5_52","5","5","2"
"1920",NA,NA,NA,"40.1608","RothC","5_52","5","5","2"
"1921",NA,NA,NA,"39.9628","RothC","5_52","5","5","2"
"1922",NA,NA,NA,"39.7774","RothC","5_52","5","5","2"
"1923",NA,NA,NA,"39.6105","RothC","5_52","5","5","2"
"1924",NA,NA,NA,"39.4046","RothC","5_52","5","5","2"
"1925",NA,NA,NA,"39.2231","RothC","5_52","5","5","2"
"1926",NA,NA,NA,"39.0202","RothC","5_52","5","5","2"
"1927",NA,NA,NA,"38.8471","RothC","5_52","5","5","2"
"1928",NA,NA,NA,"38.6429","RothC","5_52","5","5","2"
"1929",NA,NA,NA,"38.4463","RothC","5_52","5","5","2"
"1930",NA,NA,NA,"38.2966","RothC","5_52","5","5","2"
"1931",NA,NA,NA,"38.1341","RothC","5_52","5","5","2"
"1932",NA,NA,NA,"37.924","RothC","5_52","5","5","2"
"1933",NA,NA,NA,"37.761","RothC","5_52","5","5","2"
"1934",NA,NA,NA,"37.5928","RothC","5_52","5","5","2"
"1935",NA,NA,NA,"37.4138","RothC","5_52","5","5","2"
"1936",NA,NA,NA,"37.2405","RothC","5_52","5","5","2"
"1937",NA,NA,NA,"37.085","RothC","5_52","5","5","2"
"1938",NA,NA,NA,"36.9135","RothC","5_52","5","5","2"
"1939",NA,NA,NA,"36.7383","RothC","5_52","5","5","2"
"1940",NA,NA,NA,"36.574","RothC","5_52","5","5","2"
"1941",NA,NA,NA,"36.4021","RothC","5_52","5","5","2"
"1942",NA,NA,NA,"36.2357","RothC","5_52","5","5","2"
"1943",NA,NA,NA,"36.104","RothC","5_52","5","5","2"
"1944",NA,NA,NA,"35.9583","RothC","5_52","5","5","2"
"1945",NA,NA,NA,"35.7754","RothC","5_52","5","5","2"
"1946",NA,NA,NA,"35.5956","RothC","5_52","5","5","2"
"1947",NA,NA,NA,"35.4361","RothC","5_52","5","5","2"
"1948",NA,NA,NA,"35.2703","RothC","5_52","5","5","2"
"1949",NA,NA,NA,"35.1463","RothC","5_52","5","5","2"
"1950",NA,NA,NA,"34.9865","RothC","5_52","5","5","2"
"1951",NA,NA,NA,"34.7558","RothC","5_52","5","5","2"
"1952",NA,NA,NA,"34.7161","RothC","5_52","5","5","2"
"1953",NA,NA,NA,"34.4777","RothC","5_52","5","5","2"
"1954",NA,NA,NA,"34.4141","RothC","5_52","5","5","2"
"1955",NA,NA,NA,"34.1924","RothC","5_52","5","5","2"
"1956",NA,NA,NA,"34.1391","RothC","5_52","5","5","2"
"1957",NA,NA,NA,"33.9064","RothC","5_52","5","5","2"
"1958",NA,NA,NA,"33.8285","RothC","5_52","5","5","2"
"1959",NA,NA,NA,"33.598","RothC","5_52","5","5","2"
"1960",NA,NA,NA,"33.564","RothC","5_52","5","5","2"
"1961",NA,NA,NA,"33.3236","RothC","5_52","5","5","2"
"1962",NA,NA,NA,"33.2892","RothC","5_52","5","5","2"
"1963",NA,NA,NA,"33.0461","RothC","5_52","5","5","2"
"1964",NA,NA,NA,"32.99","RothC","5_52","5","5","2"
"1965",NA,NA,NA,"32.7479","RothC","5_52","5","5","2"
"1966",NA,NA,NA,"32.7255","RothC","5_52","5","5","2"
"1967",NA,NA,NA,"32.4868","RothC","5_52","5","5","2"
"1968",NA,NA,NA,"32.4555","RothC","5_52","5","5","2"
"1969",NA,NA,NA,"32.2275","RothC","5_52","5","5","2"
"1970",NA,NA,NA,"32.2015","RothC","5_52","5","5","2"
"1971",NA,NA,NA,"32.0773","RothC","5_52","5","5","2"
"1972",NA,NA,NA,"32.1059","RothC","5_52","5","5","2"
"1973",NA,NA,NA,"31.9302","RothC","5_52","5","5","2"
"1974",NA,NA,NA,"31.9223","RothC","5_52","5","5","2"
"1975",NA,NA,NA,"31.7331","RothC","5_52","5","5","2"
"1976",NA,NA,NA,"31.7397","RothC","5_52","5","5","2"
"1977",NA,NA,NA,"31.5769","RothC","5_52","5","5","2"
"1978",NA,NA,NA,"31.6168","RothC","5_52","5","5","2"
"1979",NA,NA,NA,"31.4496","RothC","5_52","5","5","2"
"1980",NA,NA,NA,"31.4755","RothC","5_52","5","5","2"
"1981",NA,NA,NA,"31.2935","RothC","5_52","5","5","2"
"1982",NA,NA,NA,"31.3236","RothC","5_52","5","5","2"
"1983",NA,NA,NA,"31.179","RothC","5_52","5","5","2"
"1984",NA,NA,NA,"31.2221","RothC","5_52","5","5","2"
"1985",NA,NA,NA,"31.0346","RothC","5_52","5","5","2"
