"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.795,0,0,28,"APSIM","1_42",1,4,2
1990,0,2.337,0,28.1,"APSIM","1_42",1,4,2
1991,7.634,0,0,29.3,"APSIM","1_42",1,4,2
1992,0,1.353,0,29.4,"APSIM","1_42",1,4,2
1993,8.016,0,0,30.3,"APSIM","1_42",1,4,2
1994,0,2.231,0,30.6,"APSIM","1_42",1,4,2
1995,0,0,4.454,31,"APSIM","1_42",1,4,2
1996,7.736,0,0,31.2,"APSIM","1_42",1,4,2
1997,0,1.623,0,31.5,"APSIM","1_42",1,4,2
1998,0,0,3.684,32.1,"APSIM","1_42",1,4,2
1999,7.643,0,0,31.8,"APSIM","1_42",1,4,2
2000,0,2.154,0,32.1,"APSIM","1_42",1,4,2
2001,0,0,5.638,32.6,"APSIM","1_42",1,4,2
2002,6.672,0,0,32.8,"APSIM","1_42",1,4,2
2003,0,2.148,0,33.1,"APSIM","1_42",1,4,2
2004,0,0,4.266,33.4,"APSIM","1_42",1,4,2
2005,5.669,0,0,33.3,"APSIM","1_42",1,4,2
2006,0,1.923,0,33.7,"APSIM","1_42",1,4,2
2007,0,0,4.34,33.9,"APSIM","1_42",1,4,2
2008,7.828,0,0,34.1,"APSIM","1_42",1,4,2
2009,0,2.642,0,34.2,"APSIM","1_42",1,4,2
2010,0,0,4.253,34.9,"APSIM","1_42",1,4,2
2011,8.065,0,0,34.9,"APSIM","1_42",1,4,2
2012,0,2.037,0,35.1,"APSIM","1_42",1,4,2
2013,0,0,3.288,35.3,"APSIM","1_42",1,4,2
2014,9.057,0,0,35.4,"APSIM","1_42",1,4,2
2015,0,3.215,0,35.6,"APSIM","1_42",1,4,2
2016,0,0,6.014,36.4,"APSIM","1_42",1,4,2
2017,8.885,0,0,36.4,"APSIM","1_42",1,4,2
2018,0,0.644,0,36.7,"APSIM","1_42",1,4,2
2019,0,0,5.191,36.8,"APSIM","1_42",1,4,2
2020,7.455,0,0,37,"APSIM","1_42",1,4,2
2021,0,3.661,0,37.3,"APSIM","1_42",1,4,2
2022,0,0,3.526,37.2,"APSIM","1_42",1,4,2
2023,8.204,0,0,37.3,"APSIM","1_42",1,4,2
2024,0,2.244,0,37.6,"APSIM","1_42",1,4,2
2025,0,0,5.129,37.7,"APSIM","1_42",1,4,2
2026,8.393,0,0,38,"APSIM","1_42",1,4,2
2027,0,2.032,0,38.3,"APSIM","1_42",1,4,2
2028,0,0,5.123,38.8,"APSIM","1_42",1,4,2
2029,7.696,0,0,38.9,"APSIM","1_42",1,4,2
2030,0,3.336,0,39,"APSIM","1_42",1,4,2
2031,0,0,4.028,39.5,"APSIM","1_42",1,4,2
2032,9.315,0,0,39.4,"APSIM","1_42",1,4,2
2033,0,2.148,0,39.5,"APSIM","1_42",1,4,2
2034,0,0,4.809,39.9,"APSIM","1_42",1,4,2
2035,6.324,0,0,39.8,"APSIM","1_42",1,4,2
2036,0,2.091,0,40,"APSIM","1_42",1,4,2
2037,0,0,4.509,40.4,"APSIM","1_42",1,4,2
2038,8.888,0,0,40.4,"APSIM","1_42",1,4,2
2039,0,2.919,0,40.5,"APSIM","1_42",1,4,2
2040,0,0,4.238,41,"APSIM","1_42",1,4,2
2041,8.989,0,0,41,"APSIM","1_42",1,4,2
2042,0,2.121,0,41.3,"APSIM","1_42",1,4,2
2043,0,0,4.998,42,"APSIM","1_42",1,4,2
2044,8.535,0,0,41.9,"APSIM","1_42",1,4,2
2045,0,2.169,0,41.9,"APSIM","1_42",1,4,2
2046,0,0,4.462,42.2,"APSIM","1_42",1,4,2
2047,8.289,0,0,42.1,"APSIM","1_42",1,4,2
2048,0,2.492,0,42.3,"APSIM","1_42",1,4,2
2049,0,0,3.596,42.7,"APSIM","1_42",1,4,2
2050,8.906,0,0,42.5,"APSIM","1_42",1,4,2
